NrFeat,Model,Step,train.isOptimal,validation.isOptimal,test.isOptimal
3,218,41,0.8583,0.8500,0.8543
3,218,42,0.8750,0.8500,0.8342
3,218,43,0.8500,0.8333,0.8241
3,218,44,0.8375,0.7667,0.8543
3,218,45,0.8000,0.8000,0.8744
3,218,46,0.8042,0.8167,0.8794
3,218,47,0.7917,0.7833,0.8442
3,218,48,0.8542,0.8167,0.8090
3,218,49,0.8458,0.8833,0.8090
3,218,50,0.8667,0.9000,0.8191
3,218,51,0.8667,0.7833,0.8241
3,218,52,0.8417,0.8333,0.8643
3,218,53,0.8542,0.7667,0.8894
3,218,54,0.8292,0.7667,0.8241
3,218,55,0.8208,0.8333,0.8141
3,218,56,0.8542,0.7833,0.8291
3,218,57,0.8292,0.8167,0.8392
3,218,58,0.8292,0.8667,0.8442
3,218,59,0.8292,0.9000,0.8593
3,218,60,0.8833,0.8833,0.8241
3,218,61,0.8417,0.8833,0.8593
3,218,62,0.8375,0.8333,0.8643
3,218,63,0.8583,0.8333,0.8693
3,218,64,0.8292,0.9000,0.8241
3,218,65,0.8292,0.8833,0.8090
3,218,66,0.8000,0.9000,0.8744
3,218,67,0.8292,0.9167,0.8945
3,218,68,0.8458,0.8667,0.8693
3,218,69,0.8250,0.8833,0.8643
3,218,70,0.8250,0.8500,0.8693
3,218,71,0.8250,0.8333,0.8794
3,218,72,0.8125,0.8333,0.8945
3,218,73,0.8167,0.8333,0.8643
3,218,74,0.8292,0.8500,0.8593
3,218,75,0.8542,0.8500,0.8894
3,218,76,0.8625,0.8333,0.8995
3,218,77,0.8542,0.8667,0.9045
3,218,78,0.8542,0.8833,0.8744
3,218,79,0.8458,0.8500,0.8643
3,218,80,0.8458,0.8500,0.8593
3,218,81,0.8708,0.8667,0.8543
3,218,82,0.8583,0.8833,0.8693
3,218,83,0.8750,0.8833,0.8593
3,218,84,0.8917,0.8667,0.8442
3,218,85,0.9042,0.9333,0.8693
3,218,86,0.8875,0.9167,0.8794
3,218,87,0.8833,0.9500,0.8794
3,218,88,0.9000,0.9167,0.8844
3,218,89,0.9000,0.8667,0.8744
3,218,90,0.8875,0.9167,0.8744
3,218,91,0.9042,0.9500,0.9146
3,218,92,0.9000,0.9833,0.8894
3,218,93,0.9208,0.9500,0.9146
3,218,94,0.9417,0.9500,0.9296
3,218,95,0.9250,0.9833,0.9548
3,218,96,0.9708,1.0000,0.9598
3,218,97,0.9667,0.9833,0.9749
3,218,98,0.9875,0.9833,0.9899
3,218,99,1.0000,1.0000,1.0000
3,218,100,1.0000,1.0000,1.0000
3,219,1,0.9375,0.8833,0.9246
3,219,2,0.7667,0.7667,0.7839
3,219,3,0.6958,0.6667,0.6935
3,219,4,0.6750,0.6667,0.6583
3,219,5,0.7000,0.6833,0.7186
3,219,6,0.7625,0.7000,0.7588
3,219,7,0.7708,0.8167,0.7940
3,219,8,0.8167,0.8333,0.8191
3,219,9,0.8292,0.8333,0.8141
3,219,10,0.8125,0.8500,0.8191
3,219,11,0.8042,0.8333,0.8191
3,219,12,0.7792,0.8500,0.7990
3,219,13,0.8042,0.8833,0.8543
3,219,14,0.8125,0.8000,0.8392
3,219,15,0.8167,0.8167,0.8392
3,219,16,0.8042,0.8000,0.8543
3,219,17,0.8208,0.8333,0.8442
3,219,18,0.8125,0.8833,0.7789
3,219,19,0.8167,0.8667,0.7990
3,219,20,0.8375,0.9167,0.8040
3,219,21,0.8625,0.9000,0.8191
3,219,22,0.8292,0.9500,0.8543
3,219,23,0.8500,0.9000,0.8392
3,219,24,0.8333,0.8833,0.8442
3,219,25,0.8708,0.8833,0.7940
3,219,26,0.8875,0.8333,0.8040
3,219,27,0.8542,0.8167,0.8040
3,219,28,0.8417,0.8167,0.7688
3,219,29,0.8917,0.8000,0.7990
3,219,30,0.8583,0.8333,0.7789
3,219,31,0.8667,0.7333,0.8342
3,219,32,0.8667,0.8333,0.7940
3,219,33,0.8333,0.8833,0.8040
3,219,34,0.8042,0.8667,0.7839
3,219,35,0.7917,0.8500,0.7739
3,219,36,0.8000,0.8667,0.7638
3,219,37,0.8417,0.8333,0.8040
3,219,38,0.8708,0.8667,0.8040
3,219,39,0.8458,0.8667,0.7638
3,219,40,0.8708,0.8667,0.8090
3,219,41,0.8542,0.8667,0.8342
3,219,42,0.8375,0.8500,0.7940
3,219,43,0.8125,0.8833,0.8040
3,219,44,0.8250,0.7667,0.7940
3,219,45,0.7917,0.7667,0.8040
3,219,46,0.8167,0.7667,0.7889
3,219,47,0.8083,0.8000,0.8141
3,219,48,0.8292,0.8167,0.7688
3,219,49,0.7917,0.8833,0.7538
3,219,50,0.8292,0.9167,0.8191
3,219,51,0.8125,0.8333,0.7839
3,219,52,0.8167,0.8500,0.8291
3,219,53,0.7958,0.8500,0.8593
3,219,54,0.8167,0.8667,0.8141
3,219,55,0.8250,0.8500,0.8241
3,219,56,0.8667,0.7333,0.8141
3,219,57,0.8375,0.8000,0.7940
3,219,58,0.8208,0.7833,0.7990
3,219,59,0.8250,0.7833,0.8492
3,219,60,0.8625,0.7833,0.8040
3,219,61,0.8375,0.7500,0.8392
3,219,62,0.8333,0.7333,0.8643
3,219,63,0.8625,0.8667,0.8794
3,219,64,0.8417,0.8667,0.8191
3,219,65,0.8250,0.8833,0.7990
3,219,66,0.8167,0.9000,0.8040
3,219,67,0.8375,0.8833,0.8593
3,219,68,0.8333,0.8667,0.8593
3,219,69,0.8292,0.8500,0.8543
3,219,70,0.8042,0.8667,0.8593
3,219,71,0.8292,0.8000,0.8291
3,219,72,0.7917,0.7667,0.8191
3,219,73,0.8000,0.8000,0.8291
3,219,74,0.8000,0.8167,0.8342
3,219,75,0.8333,0.7833,0.8643
3,219,76,0.8833,0.8167,0.8593
3,219,77,0.8917,0.8167,0.8543
3,219,78,0.8542,0.8833,0.8191
3,219,79,0.8500,0.8500,0.8141
3,219,80,0.8167,0.8500,0.7940
3,219,81,0.8167,0.8833,0.8392
3,219,82,0.8583,0.8833,0.8392
3,219,83,0.8333,0.9167,0.8442
3,219,84,0.8417,0.8667,0.8040
3,219,85,0.8500,0.9000,0.7940
3,219,86,0.8833,0.9167,0.8191
3,219,87,0.8625,0.9333,0.8392
3,219,88,0.9000,0.9000,0.8442
3,219,89,0.8875,0.8667,0.8191
3,219,90,0.8708,0.9500,0.8442
3,219,91,0.8917,0.9667,0.8794
3,219,92,0.8542,0.9667,0.8794
3,219,93,0.8958,0.9500,0.8995
3,219,94,0.9458,0.9667,0.9196
3,219,95,0.9208,0.9833,0.9497
3,219,96,0.9625,1.0000,0.9497
3,219,97,0.9667,0.9833,0.9899
3,219,98,0.9875,0.9833,0.9950
3,219,99,1.0000,1.0000,1.0000
3,219,100,1.0000,1.0000,1.0000
3,220,1,0.9375,0.8833,0.9246
3,220,2,0.9125,0.8833,0.9246
3,220,3,0.8917,0.8500,0.9246
3,220,4,0.8875,0.8333,0.8995
3,220,5,0.9042,0.8333,0.8945
3,220,6,0.8917,0.8667,0.8693
3,220,7,0.9083,0.8667,0.8744
3,220,8,0.8500,0.8833,0.8693
3,220,9,0.8875,0.9000,0.8794
3,220,10,0.8875,0.8833,0.8945
3,220,11,0.8958,0.8833,0.8894
3,220,12,0.9250,0.9000,0.8794
3,220,13,0.9125,0.9000,0.8693
3,220,14,0.9167,0.9000,0.8794
3,220,15,0.9042,0.9000,0.8643
3,220,16,0.8792,0.9333,0.8643
3,220,17,0.8792,0.8500,0.8744
3,220,18,0.8667,0.8667,0.8593
3,220,19,0.8958,0.8667,0.8593
3,220,20,0.9000,0.9000,0.8643
3,220,21,0.9083,0.8833,0.8492
3,220,22,0.9125,0.9167,0.8945
3,220,23,0.9083,0.9333,0.8995
3,220,24,0.8583,0.9500,0.9246
3,220,25,0.8833,0.9000,0.8693
3,220,26,0.8958,0.9167,0.8794
3,220,27,0.8917,0.9333,0.9045
3,220,28,0.9167,0.9500,0.8894
3,220,29,0.9167,0.9333,0.8844
3,220,30,0.9083,0.9333,0.8945
3,220,31,0.9083,0.8833,0.9045
3,220,32,0.9000,0.9167,0.8894
3,220,33,0.8833,0.8833,0.8894
3,220,34,0.8875,0.8833,0.8995
3,220,35,0.8833,0.8667,0.8945
3,220,36,0.9083,0.8500,0.8894
3,220,37,0.9083,0.8667,0.8794
3,220,38,0.9042,0.8667,0.8844
3,220,39,0.8917,0.9000,0.8543
3,220,40,0.9000,0.9167,0.8744
3,220,41,0.9000,0.9333,0.8945
3,220,42,0.8792,0.9333,0.9045
3,220,43,0.8750,0.9333,0.9045
3,220,44,0.8833,0.9000,0.8945
3,220,45,0.8917,0.8167,0.9347
3,220,46,0.9083,0.8500,0.9196
3,220,47,0.8792,0.8500,0.9095
3,220,48,0.8792,0.8167,0.8693
3,220,49,0.8542,0.8333,0.8744
3,220,50,0.8542,0.9000,0.8844
3,220,51,0.8792,0.8833,0.8995
3,220,52,0.8917,0.8500,0.8995
3,220,53,0.8875,0.8667,0.9146
3,220,54,0.8667,0.8333,0.8894
3,220,55,0.8833,0.7833,0.9196
3,220,56,0.9000,0.8500,0.8844
3,220,57,0.9167,0.9000,0.9045
3,220,58,0.8500,0.9500,0.8995
3,220,59,0.8500,0.9500,0.8794
3,220,60,0.9000,0.9167,0.8693
3,220,61,0.9125,0.8833,0.8794
3,220,62,0.9042,0.8833,0.8945
3,220,63,0.9167,0.9167,0.9095
3,220,64,0.8875,0.9167,0.8844
3,220,65,0.8958,0.8833,0.8844
3,220,66,0.8792,0.8833,0.8693
3,220,67,0.8875,0.9000,0.8945
3,220,68,0.8792,0.9000,0.8894
3,220,69,0.8667,0.9500,0.9045
3,220,70,0.8833,0.9500,0.9045
3,220,71,0.8833,0.9000,0.9397
3,220,72,0.8417,0.9000,0.9397
3,220,73,0.8542,0.9000,0.9296
3,220,74,0.8958,0.8667,0.9397
3,220,75,0.9167,0.8333,0.9397
3,220,76,0.9042,0.8833,0.9146
3,220,77,0.9125,0.8333,0.9246
3,220,78,0.8875,0.8667,0.8894
3,220,79,0.9042,0.9167,0.8894
3,220,80,0.9167,0.9667,0.8744
3,220,81,0.8833,0.9333,0.9045
3,220,82,0.8875,0.9333,0.8894
3,220,83,0.8833,0.9333,0.9045
3,220,84,0.9167,0.9333,0.8744
3,220,85,0.9000,0.9333,0.8794
3,220,86,0.9208,0.9000,0.8945
3,220,87,0.9208,0.9000,0.9095
3,220,88,0.8958,0.9167,0.9196
3,220,89,0.9292,0.8667,0.9095
3,220,90,0.9333,0.9167,0.9296
3,220,91,0.9417,0.9167,0.9397
3,220,92,0.9167,0.9667,0.9196
3,220,93,0.9292,0.9667,0.9447
3,220,94,0.9583,0.9667,0.9397
3,220,95,0.9250,0.9500,0.9548
3,220,96,0.9500,1.0000,0.9799
3,220,97,0.9750,0.9833,0.9950
3,220,98,0.9792,0.9833,0.9849
3,220,99,1.0000,1.0000,0.9950
3,220,100,1.0000,1.0000,1.0000
3,221,1,0.9375,0.8833,0.9246
3,221,2,0.9125,0.8833,0.9246
3,221,3,0.8917,0.8500,0.9246
3,221,4,0.8917,0.8167,0.8995
3,221,5,0.9167,0.8500,0.8945
3,221,6,0.9042,0.9167,0.8643
3,221,7,0.9083,0.9000,0.8643
3,221,8,0.8833,0.8833,0.8894
3,221,9,0.9083,0.9167,0.8945
3,221,10,0.9083,0.9167,0.8844
3,221,11,0.9208,0.8833,0.8995
3,221,12,0.9292,0.9000,0.8844
3,221,13,0.9250,0.9000,0.8894
3,221,14,0.9083,0.8833,0.8794
3,221,15,0.9083,0.9167,0.8643
3,221,16,0.8875,0.9333,0.8744
3,221,17,0.8833,0.8500,0.8794
3,221,18,0.8917,0.8500,0.8593
3,221,19,0.9250,0.8667,0.8643
3,221,20,0.9125,0.9167,0.8744
3,221,21,0.9167,0.9167,0.8844
3,221,22,0.9167,0.9500,0.9196
3,221,23,0.9208,0.9500,0.9045
3,221,24,0.8667,0.9500,0.9146
3,221,25,0.8625,0.9333,0.8593
3,221,26,0.8750,0.9333,0.8744
3,221,27,0.8708,0.9500,0.8794
3,221,28,0.9167,0.9667,0.8844
3,221,29,0.9167,0.9500,0.8945
3,221,30,0.9042,0.9500,0.9146
3,221,31,0.9083,0.9000,0.9095
3,221,32,0.9000,0.9000,0.8995
3,221,33,0.8917,0.8667,0.8945
3,221,34,0.8875,0.8833,0.8945
3,221,35,0.9000,0.8833,0.8945
3,221,36,0.9250,0.8833,0.8894
3,221,37,0.9250,0.8667,0.8744
3,221,38,0.9125,0.8667,0.8744
3,221,39,0.9208,0.9000,0.8492
3,221,40,0.9292,0.8667,0.8643
3,221,41,0.9167,0.9333,0.9045
3,221,42,0.8833,0.9167,0.8945
3,221,43,0.8875,0.9167,0.8894
3,221,44,0.9000,0.9167,0.8744
3,221,45,0.9083,0.8667,0.8945
3,221,46,0.9125,0.8500,0.8744
3,221,47,0.8958,0.8333,0.8744
3,221,48,0.8792,0.8500,0.8693
3,221,49,0.8542,0.8333,0.8844
3,221,50,0.8583,0.9000,0.8693
3,221,51,0.8792,0.9000,0.8693
3,221,52,0.8833,0.8333,0.8945
3,221,53,0.8875,0.8333,0.8794
3,221,54,0.8917,0.8167,0.8744
3,221,55,0.9083,0.8000,0.9045
3,221,56,0.9000,0.8500,0.8492
3,221,57,0.8958,0.9167,0.8693
3,221,58,0.8583,0.9667,0.8744
3,221,59,0.8667,0.9667,0.8693
3,221,60,0.9083,0.9333,0.8744
3,221,61,0.9083,0.8667,0.8844
3,221,62,0.8917,0.8833,0.9045
3,221,63,0.9167,0.8833,0.9095
3,221,64,0.8875,0.9167,0.8894
3,221,65,0.8833,0.8833,0.8744
3,221,66,0.8792,0.9000,0.8844
3,221,67,0.8958,0.9000,0.8945
3,221,68,0.8792,0.9167,0.9045
3,221,69,0.8875,0.9333,0.9146
3,221,70,0.8958,0.9333,0.9146
3,221,71,0.8958,0.9000,0.9397
3,221,72,0.8792,0.9167,0.9246
3,221,73,0.8708,0.9000,0.9246
3,221,74,0.8875,0.8667,0.9196
3,221,75,0.9042,0.8333,0.9397
3,221,76,0.8833,0.9000,0.9296
3,221,77,0.9000,0.8667,0.9397
3,221,78,0.8958,0.8833,0.8995
3,221,79,0.9167,0.9167,0.8844
3,221,80,0.9083,0.9667,0.8693
3,221,81,0.8708,0.9333,0.8945
3,221,82,0.8750,0.9333,0.8844
3,221,83,0.8750,0.9333,0.9095
3,221,84,0.9250,0.9000,0.8693
3,221,85,0.9208,0.9167,0.8794
3,221,86,0.9292,0.9000,0.8894
3,221,87,0.9292,0.8833,0.8894
3,221,88,0.9000,0.9000,0.8844
3,221,89,0.9333,0.8500,0.8945
3,221,90,0.9292,0.9167,0.9095
3,221,91,0.9292,0.9167,0.9196
3,221,92,0.9208,0.9500,0.9146
3,221,93,0.9250,0.9667,0.9447
3,221,94,0.9417,0.9667,0.9497
3,221,95,0.9167,0.9333,0.9598
3,221,96,0.9375,0.9833,0.9698
3,221,97,0.9667,0.9833,0.9799
3,221,98,0.9792,0.9667,0.9799
3,221,99,0.9958,1.0000,0.9950
3,221,100,1.0000,1.0000,1.0000
3,222,1,0.9375,0.8833,0.9246
3,222,2,0.9125,0.8833,0.9246
3,222,3,0.8917,0.8500,0.9296
3,222,4,0.8917,0.8167,0.9045
3,222,5,0.9208,0.8500,0.8945
3,222,6,0.9083,0.9167,0.8643
3,222,7,0.9125,0.9000,0.8693
3,222,8,0.8875,0.8833,0.8945
3,222,9,0.9083,0.9167,0.8995
3,222,10,0.9125,0.9167,0.8894
3,222,11,0.9208,0.9000,0.9045
3,222,12,0.9250,0.8833,0.8894
3,222,13,0.9167,0.8833,0.8945
3,222,14,0.9042,0.8833,0.8794
3,222,15,0.9042,0.9000,0.8643
3,222,16,0.8833,0.9167,0.8744
3,222,17,0.8833,0.8500,0.8794
3,222,18,0.8958,0.8667,0.8543
3,222,19,0.9333,0.8833,0.8643
3,222,20,0.9167,0.9167,0.8744
3,222,21,0.9167,0.9167,0.8844
3,222,22,0.9125,0.9500,0.9146
3,222,23,0.9208,0.9500,0.9045
3,222,24,0.8708,0.9500,0.9146
3,222,25,0.8667,0.9333,0.8643
3,222,26,0.8792,0.9333,0.8794
3,222,27,0.8750,0.9500,0.8844
3,222,28,0.9167,0.9667,0.8844
3,222,29,0.9125,0.9500,0.8945
3,222,30,0.9000,0.9500,0.9146
3,222,31,0.9042,0.9000,0.9095
3,222,32,0.8958,0.9000,0.8995
3,222,33,0.8875,0.8167,0.8945
3,222,34,0.8750,0.8667,0.8945
3,222,35,0.8958,0.8833,0.8894
3,222,36,0.9250,0.8833,0.8894
3,222,37,0.9250,0.8667,0.8693
3,222,38,0.9083,0.8667,0.8744
3,222,39,0.9250,0.9000,0.8492
3,222,40,0.9333,0.8667,0.8643
3,222,41,0.9208,0.9333,0.8995
3,222,42,0.8875,0.9167,0.8945
3,222,43,0.8875,0.9167,0.8894
3,222,44,0.9083,0.9167,0.8794
3,222,45,0.9083,0.8667,0.8945
3,222,46,0.9083,0.8500,0.8744
3,222,47,0.8958,0.8333,0.8744
3,222,48,0.8792,0.8500,0.8693
3,222,49,0.8542,0.8333,0.8844
3,222,50,0.8625,0.8833,0.8693
3,222,51,0.8875,0.8667,0.8794
3,222,52,0.8875,0.8333,0.8945
3,222,53,0.8917,0.8333,0.8794
3,222,54,0.8875,0.8167,0.8693
3,222,55,0.9125,0.8000,0.8995
3,222,56,0.9000,0.8500,0.8492
3,222,57,0.8958,0.9167,0.8693
3,222,58,0.8625,0.9667,0.8693
3,222,59,0.8708,0.9667,0.8693
3,222,60,0.9167,0.9500,0.8794
3,222,61,0.9208,0.8833,0.8794
3,222,62,0.8917,0.8833,0.8945
3,222,63,0.9167,0.8833,0.8995
3,222,64,0.8875,0.9167,0.8894
3,222,65,0.8833,0.8833,0.8744
3,222,66,0.8792,0.9000,0.8794
3,222,67,0.8917,0.9000,0.8945
3,222,68,0.8750,0.9167,0.9045
3,222,69,0.8917,0.9333,0.9146
3,222,70,0.9000,0.9333,0.9196
3,222,71,0.8958,0.9000,0.9397
3,222,72,0.8750,0.9167,0.9246
3,222,73,0.8708,0.9000,0.9246
3,222,74,0.8917,0.8667,0.9146
3,222,75,0.9083,0.8167,0.9347
3,222,76,0.8875,0.8833,0.9196
3,222,77,0.9042,0.8500,0.9347
3,222,78,0.9000,0.8667,0.9045
3,222,79,0.9208,0.9000,0.8894
3,222,80,0.9083,0.9500,0.8693
3,222,81,0.8708,0.9333,0.8894
3,222,82,0.8792,0.9333,0.8844
3,222,83,0.8792,0.9333,0.9095
3,222,84,0.9250,0.9000,0.8693
3,222,85,0.9208,0.9167,0.8844
3,222,86,0.9292,0.9000,0.8945
3,222,87,0.9333,0.8833,0.8894
3,222,88,0.9042,0.9000,0.8844
3,222,89,0.9375,0.8500,0.8945
3,222,90,0.9250,0.9167,0.9095
3,222,91,0.9250,0.9167,0.9196
3,222,92,0.9208,0.9500,0.9146
3,222,93,0.9292,0.9667,0.9447
3,222,94,0.9417,0.9667,0.9497
3,222,95,0.9125,0.9333,0.9598
3,222,96,0.9375,0.9833,0.9648
3,222,97,0.9667,0.9833,0.9799
3,222,98,0.9792,0.9667,0.9799
3,222,99,0.9958,1.0000,0.9950
3,222,100,1.0000,1.0000,1.0000
3,223,1,0.9375,0.8833,0.9246
3,223,2,0.9125,0.8833,0.9246
3,223,3,0.8917,0.8500,0.9296
3,223,4,0.8917,0.8167,0.9045
3,223,5,0.9208,0.8500,0.8945
3,223,6,0.9083,0.9167,0.8643
3,223,7,0.9083,0.9000,0.8693
3,223,8,0.8833,0.8833,0.8945
3,223,9,0.9083,0.9167,0.8995
3,223,10,0.9083,0.9167,0.8894
3,223,11,0.9208,0.8833,0.9045
3,223,12,0.9292,0.9000,0.8945
3,223,13,0.9292,0.9000,0.8945
3,223,14,0.9208,0.8833,0.8794
3,223,15,0.9125,0.9167,0.8643
3,223,16,0.8917,0.9333,0.8744
3,223,17,0.8917,0.8500,0.8794
3,223,18,0.8958,0.8500,0.8543
3,223,19,0.9333,0.8667,0.8643
3,223,20,0.9167,0.9167,0.8744
3,223,21,0.9208,0.9167,0.8844
3,223,22,0.9167,0.9500,0.9196
3,223,23,0.9250,0.9500,0.9045
3,223,24,0.8708,0.9500,0.9146
3,223,25,0.8667,0.9333,0.8593
3,223,26,0.8833,0.9333,0.8744
3,223,27,0.8708,0.9500,0.8844
3,223,28,0.9167,0.9667,0.8844
3,223,29,0.9125,0.9500,0.8945
3,223,30,0.9000,0.9500,0.9146
3,223,31,0.9083,0.9000,0.9095
3,223,32,0.9000,0.9000,0.8995
3,223,33,0.8875,0.8500,0.8945
3,223,34,0.8833,0.8833,0.8945
3,223,35,0.8958,0.8833,0.8945
3,223,36,0.9250,0.9000,0.8894
3,223,37,0.9292,0.8833,0.8693
3,223,38,0.9125,0.8833,0.8744
3,223,39,0.9292,0.9000,0.8492
3,223,40,0.9333,0.8833,0.8643
3,223,41,0.9208,0.9333,0.9045
3,223,42,0.8875,0.9167,0.8945
3,223,43,0.8875,0.9167,0.8894
3,223,44,0.9083,0.9167,0.8744
3,223,45,0.9083,0.8667,0.8945
3,223,46,0.9083,0.8500,0.8744
3,223,47,0.8917,0.8333,0.8744
3,223,48,0.8750,0.8500,0.8693
3,223,49,0.8583,0.8500,0.8844
3,223,50,0.8583,0.9000,0.8693
3,223,51,0.8833,0.8833,0.8693
3,223,52,0.8875,0.8333,0.8945
3,223,53,0.8917,0.8333,0.8794
3,223,54,0.8917,0.8167,0.8693
3,223,55,0.9125,0.8000,0.8995
3,223,56,0.9000,0.8500,0.8492
3,223,57,0.8958,0.9167,0.8693
3,223,58,0.8583,0.9667,0.8744
3,223,59,0.8667,0.9667,0.8693
3,223,60,0.9083,0.9500,0.8744
3,223,61,0.9167,0.8833,0.8844
3,223,62,0.8917,0.8833,0.8995
3,223,63,0.9167,0.8833,0.8995
3,223,64,0.8875,0.9167,0.8844
3,223,65,0.8833,0.8833,0.8744
3,223,66,0.8792,0.9000,0.8794
3,223,67,0.8958,0.9000,0.8945
3,223,68,0.8750,0.9167,0.9045
3,223,69,0.8833,0.9333,0.9146
3,223,70,0.8917,0.9333,0.9196
3,223,71,0.8958,0.9000,0.9397
3,223,72,0.8792,0.9167,0.9246
3,223,73,0.8708,0.9000,0.9246
3,223,74,0.8917,0.8833,0.9146
3,223,75,0.9083,0.8333,0.9347
3,223,76,0.8875,0.9000,0.9246
3,223,77,0.9000,0.8667,0.9347
3,223,78,0.8958,0.8833,0.8995
3,223,79,0.9208,0.9167,0.8844
3,223,80,0.9083,0.9667,0.8693
3,223,81,0.8708,0.9333,0.8945
3,223,82,0.8750,0.9333,0.8844
3,223,83,0.8750,0.9333,0.9095
3,223,84,0.9250,0.9000,0.8693
3,223,85,0.9208,0.9167,0.8844
3,223,86,0.9292,0.9000,0.8995
3,223,87,0.9333,0.8833,0.8995
3,223,88,0.9042,0.9000,0.8844
3,223,89,0.9333,0.8500,0.8945
3,223,90,0.9250,0.9167,0.9095
3,223,91,0.9250,0.9167,0.9196
3,223,92,0.9167,0.9500,0.9095
3,223,93,0.9250,0.9667,0.9447
3,223,94,0.9417,0.9667,0.9497
3,223,95,0.9167,0.9333,0.9598
3,223,96,0.9375,0.9833,0.9698
3,223,97,0.9667,0.9833,0.9799
3,223,98,0.9792,0.9667,0.9799
3,223,99,0.9958,1.0000,0.9950
3,223,100,1.0000,1.0000,1.0000
3,224,1,0.9375,0.8833,0.9246
3,224,2,0.8917,0.8167,0.9196
3,224,3,0.8792,0.8333,0.9246
3,224,4,0.8750,0.8667,0.9045
3,224,5,0.9000,0.8833,0.8794
3,224,6,0.8958,0.8833,0.8643
3,224,7,0.9000,0.8667,0.8291
3,224,8,0.8708,0.8833,0.8844
3,224,9,0.8750,0.8833,0.8794
3,224,10,0.8667,0.9000,0.8894
3,224,11,0.8792,0.8667,0.8945
3,224,12,0.8833,0.8333,0.8995
3,224,13,0.8542,0.7833,0.8744
3,224,14,0.8250,0.8000,0.8342
3,224,15,0.8417,0.8333,0.8492
3,224,16,0.8500,0.9333,0.8342
3,224,17,0.8667,0.9333,0.8392
3,224,18,0.8333,0.9333,0.8291
3,224,19,0.8375,0.9167,0.8291
3,224,20,0.8542,0.9000,0.8593
3,224,21,0.8750,0.9167,0.8643
3,224,22,0.8458,0.8833,0.8543
3,224,23,0.8458,0.8667,0.8643
3,224,24,0.8333,0.8333,0.8945
3,224,25,0.8292,0.8000,0.8543
3,224,26,0.8417,0.8167,0.8442
3,224,27,0.7958,0.8167,0.8442
3,224,28,0.8375,0.8167,0.8241
3,224,29,0.8500,0.9000,0.8191
3,224,30,0.8333,0.8500,0.8392
3,224,31,0.8250,0.8333,0.8392
3,224,32,0.8250,0.7333,0.8342
3,224,33,0.8125,0.7833,0.8442
3,224,34,0.7958,0.8000,0.8492
3,224,35,0.8292,0.8167,0.8090
3,224,36,0.8542,0.8333,0.8040
3,224,37,0.9083,0.8500,0.7789
3,224,38,0.9042,0.8500,0.7839
3,224,39,0.8917,0.8333,0.7739
3,224,40,0.8625,0.7667,0.8141
3,224,41,0.8708,0.8000,0.8291
3,224,42,0.8292,0.8333,0.8241
3,224,43,0.8125,0.8000,0.7839
3,224,44,0.8583,0.8333,0.8090
3,224,45,0.8292,0.8167,0.8492
3,224,46,0.8417,0.8667,0.8392
3,224,47,0.8292,0.8500,0.8090
3,224,48,0.8292,0.8833,0.7990
3,224,49,0.8208,0.9167,0.8040
3,224,50,0.8000,0.8667,0.8090
3,224,51,0.7958,0.7667,0.8744
3,224,52,0.7750,0.8167,0.8744
3,224,53,0.7708,0.8500,0.8844
3,224,54,0.7708,0.8667,0.8492
3,224,55,0.7958,0.8500,0.8593
3,224,56,0.8167,0.8333,0.8040
3,224,57,0.8417,0.8833,0.8241
3,224,58,0.8583,0.8833,0.8141
3,224,59,0.8542,0.8667,0.8543
3,224,60,0.8708,0.8500,0.8643
3,224,61,0.8583,0.8167,0.8744
3,224,62,0.8333,0.7667,0.8693
3,224,63,0.8375,0.7833,0.8442
3,224,64,0.8417,0.8167,0.8040
3,224,65,0.8333,0.7833,0.7990
3,224,66,0.8042,0.8000,0.8141
3,224,67,0.8042,0.7833,0.8090
3,224,68,0.7708,0.8500,0.8392
3,224,69,0.7875,0.7667,0.8543
3,224,70,0.7875,0.8000,0.8643
3,224,71,0.8042,0.7833,0.8794
3,224,72,0.8167,0.8500,0.8593
3,224,73,0.8208,0.8333,0.8241
3,224,74,0.8333,0.8333,0.8090
3,224,75,0.8542,0.8000,0.8191
3,224,76,0.8667,0.8333,0.8543
3,224,77,0.8750,0.8167,0.8543
3,224,78,0.8750,0.8167,0.8442
3,224,79,0.8625,0.8333,0.8342
3,224,80,0.8500,0.8833,0.8191
3,224,81,0.8250,0.9000,0.8492
3,224,82,0.8542,0.8667,0.8191
3,224,83,0.8667,0.9000,0.8794
3,224,84,0.8458,0.9000,0.8543
3,224,85,0.8792,0.9167,0.8442
3,224,86,0.8833,0.9000,0.8241
3,224,87,0.8750,0.8333,0.8241
3,224,88,0.8625,0.8667,0.8844
3,224,89,0.8917,0.8333,0.8995
3,224,90,0.8833,0.9333,0.9045
3,224,91,0.8750,0.9500,0.8844
3,224,92,0.8833,0.9333,0.8744
3,224,93,0.9333,0.9667,0.9045
3,224,94,0.9000,0.9833,0.9196
3,224,95,0.9000,0.9667,0.9296
3,224,96,0.9292,0.9500,0.9648
3,224,97,0.9667,0.9500,0.9749
3,224,98,0.9792,0.9500,0.9749
3,224,99,0.9958,0.9833,0.9950
3,224,100,1.0000,1.0000,1.0000
3,225,1,0.7583,0.7167,0.6884
3,225,2,0.6375,0.5667,0.5729
3,225,3,0.5667,0.4667,0.5628
3,225,4,0.5708,0.5000,0.5980
